data_path,info_path,classifier,accuracy
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,knn,0.6993055555555555
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,linear_svm,0.7028143274853801
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,rbf_svm,0.6993055555555555
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,gausian_process,0.7096856725146199
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,decision_tree,0.7098318713450292
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,random_forest,0.7273391812865496
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,mlp,0.7341374269005848
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,ada_boost,0.6956505847953216
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,naive_bayes,0.4300073099415205
/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_13_breast_cancer/LL0_13_breast_cancer_problem/problemDoc.json,qda,0.3987573099415205
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,knn,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,linear_svm,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,rbf_svm,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,gausian_process,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,decision_tree,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,random_forest,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,mlp,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,ada_boost,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,naive_bayes,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_344_mv/LL0_344_mv_problem/problemDoc.json,qda,ERROR
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,knn,0.8927392739273928
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,linear_svm,0.9009900990099008
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,rbf_svm,0.9009900990099008
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,gausian_process,0.9174917491749176
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,decision_tree,1.0
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,random_forest,0.9009900990099008
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,mlp,0.9009900990099008
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,ada_boost,1.0
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,naive_bayes,0.09240924092409243
